tcost_bps,nobs,annualized_pnl,annualized_vol,sharpe,max_drawdown,annual_turnover
0.0,3252,0.21355898002303325,1.6959419626598808,0.12592351903840607,-4.2201651137302445,7.824162311712266
0.25,3252,0.1939925593588267,1.6952663651203204,0.11443190483228764,-4.230165113730245,7.824162311712266
0.5,3252,0.17442613869461981,1.6946184760932388,0.10292944468346679,-4.240165113730244,7.824162311712266
0.75,3252,0.1548597180304133,1.693998327370949,0.09141668886459435,-4.320972270195374,7.824162311712266
1.0,3252,0.1352932973662066,1.6934059494301026,0.07989419041059712,-4.415972270195363,7.824162311712266
1.5,3252,0.09616045603779326,1.6923046211769142,0.05682219077728359,-4.6059722701953705,7.824162311712266
