date,spread_obs,fair_value,mispricing,n_train,mispricing_mean_roll,mispricing_std_roll,mispricing_z,position,next_date,calendar_days_to_next,rolldown_change_1d,spread_change_1d,market_move_change_1d,spread_change_1d_bps,rolldown_change_1d_bps,market_move_change_1d_bps,position_lag1,gross_pnl,carry_rolldown_pnl,market_move_pnl,turnover,transaction_cost,net_pnl,equity_gross,equity_net,carry_rolldown_equity,market_move_equity,running_max,drawdown
2013-10-24,0.8911843120579466,2.3315823263249555,1.440398014267009,756,,,,0.0,2013-10-25,1.0,0.0023378330069157016,0.011194558717830816,0.008856725710915114,1.1194558717830816,0.23378330069157016,0.8856725710915114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-25,0.8688929625084061,2.336644514687687,1.4677515521792808,756,,,,0.0,2013-10-28,3.0,0.002564802739147609,-0.022291349549540485,-0.024856152288688094,-2.2291349549540485,0.2564802739147609,-2.4856152288688094,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-28,0.7711749784376618,2.3299103658514144,1.5587353874137526,756,,,,0.0,2013-10-29,1.0,0.008130230587610754,-0.09771798407074428,-0.10584821465835503,-9.771798407074428,0.8130230587610754,-10.584821465835503,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-29,0.7704307356524165,2.2958230218602615,1.525392286207845,756,,,,0.0,2013-10-30,1.0,0.0019272083328960576,-0.0007442427852453193,-0.002671451118141377,-0.07442427852453193,0.19272083328960576,-0.2671451118141377,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-30,0.8307365409465639,2.390043277525521,1.5593067365789572,756,,,,0.0,2013-10-31,1.0,0.0022035143947043423,0.06030580529414742,0.058102290899443076,6.030580529414742,0.22035143947043423,5.810229089944308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-31,0.9444139504991788,2.2594476366861027,1.3150336861869238,756,,,,0.0,2013-11-01,1.0,0.0020021021884364387,0.11367740955261485,0.11167530736417841,11.367740955261485,0.20021021884364387,11.167530736417842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-01,0.9352255627355994,2.0690933682934975,1.1338678055578981,756,,,,0.0,2013-11-04,3.0,0.0016255610892255135,-0.009188387763579331,-0.010813948852804844,-0.9188387763579331,0.16255610892255135,-1.0813948852804844,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-04,1.0860943787958544,2.2014394095117273,1.115345030715873,756,,,,0.0,2013-11-05,1.0,0.008461420834258604,0.15086881606025493,0.14240739522599632,15.086881606025493,0.8461420834258604,14.240739522599632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-05,1.173990582957753,2.232618596098056,1.0586280131403027,756,,,,0.0,2013-11-06,1.0,0.004053010591785977,0.0878962041618987,0.08384319357011272,8.78962041618987,0.4053010591785977,8.384319357011272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-06,1.1220167075207446,2.2088002996014504,1.0867835920807059,756,,,,0.0,2013-11-07,1.0,0.0036629066310975844,-0.05197387543700849,-0.05563678206810607,-5.197387543700849,0.36629066310975844,-5.563678206810607,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-07,1.114995262589268,2.2004665551142724,1.0854712925250043,756,,,,0.0,2013-11-08,1.0,0.003417259684225016,-0.007021444931476495,-0.01043870461570151,-0.7021444931476495,0.3417259684225016,-1.043870461570151,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-08,1.030831485991655,2.1993950964539657,1.1685636104623107,756,,,,0.0,2013-11-11,3.0,0.003181436265608184,-0.0841637765976131,-0.08734521286322128,-8.41637765976131,0.3181436265608184,-8.734521286322128,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-11,1.056693042877166,2.012688953240639,0.9559959103634732,756,,,,0.0,2013-11-12,1.0,0.005516236929059559,0.02586155688551095,0.02034531995645139,2.586155688551095,0.5516236929059559,2.034531995645139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-12,0.9317667921773244,2.105176523969712,1.173409731792388,756,,,,0.0,2013-11-13,1.0,0.0034443149280711793,-0.12492625069984153,-0.1283705656279127,-12.492625069984154,0.34443149280711793,-12.837056562791272,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-13,1.0001527404001287,1.9925839434939756,0.9924312030938469,756,,,,0.0,2013-11-14,1.0,0.002787327207709467,0.0683859482228043,0.06559862101509484,6.838594822280431,0.2787327207709467,6.559862101509484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-14,0.955649652182089,2.1002241793150094,1.1445745271329204,756,,,,0.0,2013-11-18,4.0,0.00203763946287161,-0.04450308821803972,-0.04654072768091133,-4.450308821803972,0.203763946287161,-4.654072768091133,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-18,0.8963806228249105,2.1022193701132537,1.2058387472883432,756,,,,0.0,2013-11-19,1.0,0.009036208836299409,-0.05926902935717848,-0.06830523819347789,-5.926902935717848,0.9036208836299409,-6.830523819347789,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-19,1.0032741288747538,2.1170303605714222,1.1137562316966685,756,,,,0.0,2013-11-21,2.0,0.0019966856877235983,0.10689350604984327,0.10489682036211967,10.689350604984327,0.19966856877235983,10.489682036211967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-21,1.001099504818857,1.9597116312637994,0.9586121264449425,756,,,,0.0,2013-11-22,1.0,0.0066709586126183495,-0.0021746240558968566,-0.008845582668515206,-0.21746240558968566,0.667095861261835,-0.8845582668515206,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-22,1.0005300399316803,1.9525548126674628,0.9520247727357825,756,,,,0.0,2013-11-25,3.0,0.0033467964953608487,-0.000569464887176574,-0.003916261382537423,-0.056946488717657395,0.33467964953608487,-0.39162613825374226,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-25,1.0778801208136457,2.0482392824550777,0.970359161641432,756,,,,0.0,2013-11-26,1.0,0.009301851499744274,0.07735008088196538,0.0680482293822211,7.735008088196538,0.9301851499744274,6.80482293822211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-26,1.2412922787908176,2.0781556822731178,0.8368634034823001,756,,,,0.0,2013-11-27,1.0,0.004366057947224888,0.1634121579771719,0.159046100029947,16.34121579771719,0.43660579472248884,15.904610002994701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-27,1.262192073780243,2.0653490565238073,0.8031569827435643,756,,,,0.0,2013-11-28,1.0,0.004113855061072869,0.020899794989425402,0.016785939928352533,2.08997949894254,0.41138550610728686,1.6785939928352533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-28,1.6664613896741898,2.086197943214559,0.41973655354036943,756,,,,0.0,2013-11-29,1.0,0.0042885818641433815,0.40426931589394677,0.3999807340298034,40.42693158939468,0.42885818641433815,39.99807340298034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-29,1.6959946346850143,2.0438931163211245,0.34789848163611015,756,,,,0.0,2013-12-02,3.0,0.004984750288471673,0.02953324501082455,0.024548494722352876,2.953324501082455,0.4984750288471673,2.4548494722352876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-02,1.797912180963344,2.014774201059781,0.21686202009643685,756,,,,0.0,2013-12-03,1.0,0.015072684022166882,0.10191754627832972,0.08684486225616284,10.191754627832971,1.5072684022166882,8.684486225616283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-03,1.8588340341252128,2.0515357108559895,0.19270167673077676,756,,,,0.0,2013-12-04,1.0,0.006504351007862397,0.06092185316186871,0.054417502154006314,6.092185316186871,0.6504351007862397,5.441750215400631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-04,1.92666752825712,1.8794225573695076,-0.04724497088761237,756,,,,0.0,2013-12-05,1.0,0.00792403742451242,0.0678334941319072,0.05990945670739478,6.78334941319072,0.792403742451242,5.990945670739478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-05,1.6455443218839534,2.0315903779551503,0.3860460560711969,756,,,,0.0,2013-12-06,1.0,0.0067114567924075885,-0.28112320637316657,-0.28783466316557416,-28.112320637316657,0.6711456792407589,-28.783466316557416,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-06,1.570842385020276,1.9985342908554948,0.4276919058352189,756,,,,0.0,2013-12-09,3.0,0.005509895823594846,-0.07470193686367743,-0.08021183268727228,-7.470193686367743,0.5509895823594846,-8.021183268727228,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-09,1.6756544746705728,1.9934864238540113,0.3178319491834385,756,,,,0.0,2013-12-10,1.0,0.013519241949854433,0.10481208965029687,0.09129284770044244,10.481208965029687,1.3519241949854433,9.129284770044244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-10,1.6030458147673574,2.045696758553873,0.4426509437865156,756,,,,0.0,2013-12-11,1.0,0.005231210066700243,-0.07260865990321541,-0.07783986996991565,-7.260865990321541,0.5231210066700243,-7.783986996991565,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-11,1.7830268987737448,2.0435287360764707,0.2605018373027259,756,,,,0.0,2013-12-12,1.0,0.004517300100047805,0.17998108400638735,0.17546378390633954,17.998108400638735,0.4517300100047805,17.546378390633954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-12,1.742159351741824,2.0466006054025905,0.3044412536607666,756,,,,0.0,2013-12-13,1.0,0.004786936409061582,-0.04086754703192086,-0.04565448344098244,-4.086754703192086,0.4786936409061582,-4.565448344098244,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-13,1.8106849101084528,2.023631557534498,0.2129466474260453,756,,,,0.0,2013-12-16,3.0,0.004550666198799291,0.06852555836662888,0.06397489216782959,6.852555836662888,0.45506661987992914,6.397489216782959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-16,1.8062280972360083,2.0550322216678243,0.248804124431816,756,,,,0.0,2013-12-17,1.0,0.012995180632623615,-0.004456812872444482,-0.017451993505068097,-0.4456812872444482,1.2995180632623615,-1.7451993505068097,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-17,1.7693300845943671,2.0787084833181697,0.3093783987238026,756,,,,0.0,2013-12-18,1.0,0.004341141778365198,-0.036898012641641165,-0.04123915442000636,-3.6898012641641165,0.43411417783651984,-4.123915442000636,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-18,1.7496151121870085,2.035971147430977,0.2863560352439687,756,,,,0.0,2013-12-19,1.0,0.00558292588290854,-0.019714972407358644,-0.025297898290267185,-1.9714972407358644,0.558292588290854,-2.5297898290267185,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-19,1.894489424830392,2.0719385840149744,0.17744915918458237,756,,,,0.0,2013-12-20,1.0,0.004554568403468906,0.14487431264338357,0.14031974423991467,14.487431264338358,0.4554568403468906,14.031974423991468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-20,1.937115468534968,2.0611444222508366,0.12402895371586853,756,,,,0.0,2013-12-23,3.0,0.005895294081925684,0.04262604370457601,0.03673074962265033,4.262604370457601,0.5895294081925684,3.6730749622650327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-23,1.8986880409409324,1.9455645146442866,0.04687647370335424,756,,,,0.0,2013-12-26,3.0,0.01782356523536066,-0.038427427594035724,-0.056250992829396385,-3.8427427594035724,1.782356523536066,-5.6250992829396385,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-26,1.9932826212693653,2.0652057673762125,0.07192314610684725,756,,,,0.0,2013-12-27,1.0,0.017496753990521086,0.09459458032843293,0.07709782633791185,9.459458032843294,1.7496753990521086,7.709782633791185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-27,1.9677871116133383,1.8649711960125914,-0.10281591560074688,756,,,,0.0,2013-12-30,3.0,0.006823729830383485,-0.025495509656026982,-0.03231923948641047,-2.5495509656026982,0.6823729830383485,-3.2319239486410467,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-30,2.048800091711845,2.0636040544338825,0.014803962722037323,756,,,,0.0,2014-01-02,3.0,0.01782438870376879,0.08101298009850688,0.06318859139473809,8.101298009850687,1.782438870376879,6.318859139473809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-02,2.0156922668521204,2.0334405791637424,0.017748312311621994,756,,,,0.0,2014-01-03,1.0,0.015272764216732071,-0.033107824859724744,-0.048380589076456815,-3.3107824859724744,1.527276421673207,-4.8380589076456815,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-03,2.028377985758322,2.0065590501926405,-0.021818935565681485,756,,,,0.0,2014-01-06,3.0,0.006136433219696258,0.012685718906201515,0.006549285686505257,1.2685718906201515,0.6136433219696258,0.6549285686505257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-06,1.993971528295124,1.824574782686578,-0.16939674560854612,756,,,,0.0,2014-01-07,1.0,0.011307480099365108,-0.034406457463197926,-0.045713937562563034,-3.4406457463197926,1.1307480099365108,-4.571393756256303,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-07,2.057724861947264,1.985963865210617,-0.07176099673664704,756,,,,0.0,2014-01-08,1.0,0.007226848422160259,0.06375333365214009,0.05652648522997983,6.375333365214009,0.7226848422160259,5.652648522997983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-08,2.1374504870343323,2.0656287664362183,-0.07182172059811398,756,,,,0.0,2014-01-09,1.0,0.006952213268140994,0.07972562508706815,0.07277341181892716,7.972562508706815,0.6952213268140994,7.277341181892716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-09,2.1055948430316995,2.0753108324982614,-0.0302840105334381,756,,,,0.0,2014-01-10,1.0,0.007611165170473555,-0.031855644002632744,-0.0394668091731063,-3.1855644002632744,0.7611165170473555,-3.94668091731063,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-10,1.9598494496083845,1.9930804565487343,0.03323100694034986,756,,,,0.0,2014-01-13,3.0,0.0070645457477240825,-0.14574539342331505,-0.15280993917103913,-14.574539342331505,0.7064545747724083,-15.280993917103913,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-13,1.8631220677080889,1.9879016324738368,0.12477956476574792,756,,,,0.0,2014-01-14,1.0,0.020485574473783075,-0.09672738190029562,-0.11721295637407869,-9.672738190029563,2.0485574473783075,-11.72129563740787,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-14,1.8298522817289609,1.9363434729274809,0.10649119119852002,756,,,,0.0,2014-01-15,1.0,0.006814759154273986,-0.033269785979128,-0.04008454513340198,-3.3269785979127997,0.6814759154273986,-4.008454513340198,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-15,1.7733414239394565,1.9603778280522948,0.18703640411283828,756,,,,0.0,2014-01-16,1.0,0.006216733292596643,-0.056510857789504376,-0.06272759108210102,-5.651085778950438,0.6216733292596643,-6.272759108210102,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-16,1.6279403264813703,2.054720092397548,0.4267797659161776,756,,,,0.0,2014-01-17,1.0,0.006972991894471647,-0.14540109745808616,-0.1523740893525578,-14.540109745808616,0.6972991894471647,-15.23740893525578,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-17,1.516566583659305,2.045348627948663,0.528782044289358,756,,,,0.0,2014-01-20,3.0,0.0052354222998882705,-0.11137374282206536,-0.11660916512195363,-11.137374282206537,0.523542229988827,-11.660916512195364,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-20,1.4942611757397195,1.9779627321095903,0.4837015563698708,756,,,,0.0,2014-01-21,1.0,0.013204435501723566,-0.022305407919585463,-0.03550984342130903,-2.2305407919585463,1.3204435501723566,-3.550984342130903,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-21,1.5080638543104818,1.9677395633293282,0.45967570901884636,756,,,,0.0,2014-01-22,1.0,0.004496719506040137,0.013802678570762339,0.009305959064722202,1.380267857076234,0.44967195060401366,0.9305959064722202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-22,1.5513004343585592,1.9463868132879238,0.3950863789293646,756,,,,0.0,2014-01-23,1.0,0.004511566940390566,0.0432365800480774,0.038725013107686834,4.32365800480774,0.45115669403905656,3.8725013107686834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-23,1.5451741070475986,1.9813324216634978,0.43615831461589916,756,,,,0.0,2014-01-24,1.0,0.004274547464433454,-0.006126327310960633,-0.010400874775394087,-0.6126327310960633,0.42745474644334536,-1.0400874775394087,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-24,1.3699138302767135,1.994472215709607,0.6245583854328935,756,,,,0.0,2014-01-27,3.0,0.004889945430553766,-0.17526027677088507,-0.18015022220143884,-17.526027677088507,0.4889945430553766,-18.015022220143884,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-27,1.3847479782670875,1.9720055441571809,0.5872575658900934,756,,,,0.0,2014-01-28,1.0,0.01449716973829318,0.01483414799037397,0.00033697825208078847,1.483414799037397,1.449716973829318,0.033697825208078847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-28,1.3519417207862985,1.9728177385357404,0.6208760177494419,756,0.6136634343061164,0.557243661407345,0.012943320746098429,0.0,2014-01-29,1.0,0.004151354436631394,-0.032806257480789025,-0.03695761191742042,-3.2806257480789025,0.41513544366313937,-3.695761191742042,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-29,1.1182347724728157,1.734885201860041,0.6166504293872253,756,0.6193790797885823,0.5498228717143487,-0.004962780818573663,0.0,2014-01-30,1.0,0.005251953468409454,-0.23370694831348282,-0.23895890178189227,-23.37069483134828,0.5251953468409454,-23.895890178189227,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-30,0.7904890407525169,1.5725379263016248,0.7820488855491079,756,0.6249246611525723,0.5426446154499711,0.2895527199993411,0.0,2014-01-31,1.0,0.003989338886942306,-0.32774573172029875,-0.33173507060724106,-32.774573172029875,0.39893388869423063,-33.173507060724106,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-31,0.7918748548286114,1.9186539334077677,1.1267790785791563,756,0.6309008895119707,0.5359820045161341,0.925176936704894,0.0,2014-02-03,3.0,0.0028012104430903406,0.0013858140760945048,-0.0014153963669958358,0.13858140760945048,0.28012104430903406,-0.14153963669958358,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-03,0.5776637552333383,1.9039351501066177,1.3262713948732794,756,0.6391866803857307,0.5273406746410857,1.3029237977047508,1.0,2014-02-04,1.0,0.011017711159789556,-0.21421109959527307,-0.22522881075506263,-21.421109959527307,1.1017711159789556,-22.522881075506263,0.0,-0.0,0.0,-0.0,1.0,5000.0,-5000.0,0.0,-5000.0,0.0,0.0,0.0,-5000.0
2014-02-04,0.7677099159059111,1.9077795689880217,1.1400696530821106,756,0.6478843788029133,0.520453863769721,0.9456847350776296,1.0,2014-02-05,1.0,0.003627966631180257,0.19004616067257274,0.18641819404139248,19.004616067257274,0.3627966631180257,18.641819404139248,1.0,190046.16067257273,3627.966631180257,186418.19404139247,0.0,0.0,190046.16067257273,190046.16067257273,185046.16067257273,3627.966631180257,186418.19404139247,185046.16067257273,0.0
2014-02-05,0.8840720206644281,1.9228559850161995,1.0387839643517713,756,0.6558532666925891,0.5124621966089297,0.7472369673180096,1.0,2014-02-06,1.0,0.0036385068067339432,0.11636210475851705,0.1127235979517831,11.636210475851705,0.3638506806733943,11.27235979517831,1.0,116362.10475851705,3638.5068067339434,112723.5979517831,0.0,0.0,116362.10475851705,306408.2654310898,301408.2654310898,7266.473437914201,299141.7919931756,301408.2654310898,0.0
2014-02-06,0.8512126483523499,1.8773849588309648,1.026172310478615,756,0.6633625147290823,0.5040518352302779,0.7197866774630068,1.0,2014-02-07,1.0,0.003748245190628552,-0.03285937231207825,-0.0366076175027068,-3.285937231207825,0.3748245190628552,-3.66076175027068,1.0,-32859.37231207825,3748.245190628552,-36607.6175027068,0.0,0.0,-32859.37231207825,273548.89311901154,268548.89311901154,11014.718628542752,262534.17449046875,301408.2654310898,-32859.37231207825
2014-02-07,0.9220112633628208,1.6374488884481895,0.7154376250853687,756,0.670164497875882,0.49726390231152395,0.09104446753330628,0.0,2014-02-10,3.0,0.0031016428416972275,0.07079861501047091,0.06769697216877368,7.079861501047091,0.31016428416972275,6.769697216877368,1.0,70798.61501047091,3101.6428416972276,67696.97216877369,1.0,5000.0,65798.61501047091,344347.50812948245,334347.50812948245,14116.36147023998,330231.14665924245,334347.50812948245,0.0
2014-02-10,1.0763665784149907,1.956227080893843,0.8798605024788522,756,0.6758917370467643,0.48934675955223467,0.41681846553704516,0.0,2014-02-11,1.0,0.009863810610342583,0.15435531505216993,0.14449150444182735,15.435531505216993,0.9863810610342583,14.449150444182735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344347.50812948245,334347.50812948245,14116.36147023998,330231.14665924245,334347.50812948245,0.0
2014-02-11,1.1234804044244484,2.020989393933473,0.8975089895090247,756,0.6828204847514265,0.4796912646255706,0.4475555854142479,0.0,2014-02-12,1.0,0.003817653108038499,0.04711382600945768,0.04329617290141918,4.711382600945768,0.3817653108038499,4.329617290141918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344347.50812948245,334347.50812948245,14116.36147023998,330231.14665924245,334347.50812948245,0.0
2014-02-12,1.038159521370163,1.9601534080095335,0.9219938866393704,756,0.6890223931601474,0.4722363788414606,0.49333660835442833,0.0,2014-02-13,1.0,0.0038836245124898028,-0.08532088305428531,-0.08920450756677512,-8.53208830542853,0.3883624512489803,-8.92045075667751,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,344347.50812948245,334347.50812948245,14116.36147023998,330231.14665924245,334347.50812948245,0.0
2014-02-13,0.8584151433310261,1.992196013877019,1.1337808705459929,756,0.6949833536713155,0.4655857095840634,0.9424634559052133,0.0,2014-02-14,1.0,0.003223296655541219,-0.179744378039137,-0.18296767469467823,-17.974437803913702,0.3223296655541219,-18.296767469467824,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,344347.50812948245,334347.50812948245,14116.36147023998,330231.14665924245,334347.50812948245,0.0
2014-02-14,0.9441787057066212,1.9798539274747315,1.0356752217681104,756,0.7020201543732574,0.45868563952841573,0.7274155513957027,0.0,2014-02-17,3.0,0.0031663631463665354,0.08576356237559513,0.08259719922922859,8.576356237559512,0.31663631463665354,8.259719922922859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344347.50812948245,334347.50812948245,14116.36147023998,330231.14665924245,334347.50812948245,0.0
2014-02-17,1.044335890811631,1.8850278234605367,0.8406919326489057,756,0.7089634781395175,0.45033172932750365,0.29251426433154726,0.0,2014-02-18,1.0,0.010644187122622384,0.1001571851050097,0.08951299798238732,10.015718510500971,1.0644187122622384,8.951299798238733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344347.50812948245,334347.50812948245,14116.36147023998,330231.14665924245,334347.50812948245,0.0
2014-02-18,1.1616102861166109,1.9698374489326997,0.8082271628160889,756,0.7146400023487429,0.4428490306719409,0.21132971732001954,0.0,2014-02-19,1.0,0.0041289560378530155,0.11727439530497996,0.11314543926712695,11.727439530497996,0.41289560378530155,11.314543926712695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344347.50812948245,334347.50812948245,14116.36147023998,330231.14665924245,334347.50812948245,0.0
2014-02-19,1.2514968898647236,1.9134588316325176,0.661961941767794,756,0.7176600917977861,0.44086960404993125,-0.12633701556726953,0.0,2014-02-20,1.0,0.004910745157093999,0.08988660374811275,0.08497585859101875,8.988660374811275,0.49107451570939986,8.497585859101875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344347.50812948245,334347.50812948245,14116.36147023998,330231.14665924245,334347.50812948245,0.0
2014-02-20,1.29174619784904,1.9205162316843865,0.6287700338353464,756,0.7195177791189882,0.43963810318051233,-0.20641465020237665,0.0,2014-02-21,1.0,0.005215033795623825,0.040249307984316474,0.03503427418869265,4.024930798431647,0.5215033795623825,3.503427418869265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344347.50812948245,334347.50812948245,14116.36147023998,330231.14665924245,334347.50812948245,0.0
