date,dc_1y,dc_2y,dc_5y,dc_10y,z_1y,z_2y,z_5y,z_10y,fwd_1y1y,fwd_5y5y,spread_5y5y_minus_1y1y
2023-08-11,366,731,1827,3653,10.949595558216373,9.931462453931195,10.458506594480511,11.009142360429024,8.919921232202643,11.562826856986819,2.6429056247841753
2023-08-14,366,731,1827,3653,11.040000000000006,10.079997244252858,10.61925495788092,11.159777188700271,9.125698177242292,11.70323877649233,2.577540599250039
2023-08-15,366,731,1827,3653,11.060000000000002,10.119999999999996,10.68,11.230000000000008,9.185413381436614,11.783036557309634,2.5976231758730197
2023-08-16,366,731,1827,3653,11.054770914682233,10.148928145439307,10.700321729042738,11.260043457645708,9.248022658718625,11.82290410170641,2.5748814429877847
2023-08-17,366,731,1827,3653,11.069117740700229,10.217951979434247,10.820640413639726,11.370085785846218,9.371003855429283,11.922558433275343,2.55155457784606
2023-08-18,366,731,1827,3653,11.034266459701826,10.19854690611357,10.780966811070503,11.320132436640673,9.366853735000413,11.86221958508007,2.495365850079656
2023-08-21,366,731,1827,3653,11.066958705640895,10.31478156561436,10.912587933001806,11.43963357535518,9.565658546049406,11.96947438031113,2.4038158342617244
2023-08-22,366,731,1827,3653,10.99911631073951,10.224137566499248,10.822282762140256,11.34032675595642,9.452468596820719,11.861078066864405,2.408609470043686
2023-08-23,366,731,1827,3653,10.937637230067487,10.093542606008166,10.642648278034383,11.160394116278693,9.253584255750912,11.680848249701103,2.4272639939501914
2023-08-24,366,731,1827,3653,10.897532325813785,10.032983338088396,10.602996908095497,11.140451261964678,9.172833358666544,11.680813756017482,2.507980397350938
2023-08-25,366,731,1827,3653,10.99668685586983,10.152827781532526,10.664412882456276,11.190502968680004,9.313098598845194,11.719384214310313,2.4062856154651193
2023-08-28,366,731,1827,3653,10.979778956964047,10.168926643275022,10.624382702249303,11.110690382761025,9.361801481226228,11.599403966776789,2.2376024855505605
2023-08-29,366,731,1827,3653,10.92559359620926,10.088214407016704,10.514765190169694,10.999280280758605,9.254888376176096,11.486186655301122,2.231298279125026
2023-08-30,366,731,1827,3653,10.89,10.07821547137664,10.565108146006907,11.04923152142685,9.270174053450742,11.535741563725566,2.265567510274824
2023-08-31,366,731,1827,3653,10.945623734010246,10.221936968161538,10.775403548696394,11.2408618775236,9.501007421246065,11.708532492943258,2.2075250716971926
2023-09-01,366,731,1827,3653,11.0033045116257,10.262323456312528,10.763922550385562,11.200933744572229,9.524278906800854,11.639909880328148,2.115630973527294
2023-09-04,366,731,1827,3653,10.999559115862168,10.278915869615425,10.776848580530295,11.221135572489604,9.560996112644716,11.667449220301318,2.106453107656602
2023-09-05,366,731,1827,3653,11.016592668670988,10.361921379645267,10.937155650560527,11.381176404334514,9.709332964433415,11.82721895757175,2.1178859931383354
2023-09-06,366,731,1827,3653,10.962192120991766,10.33566010199145,10.95751535933518,11.431237985814914,9.710963712731813,11.90724422147873,2.196280508746918
2023-09-08,366,731,1827,3653,10.903489703703627,10.265832182344226,10.91827388742046,11.408837705367848,9.630109030406153,11.901841603789443,2.2717325733832894
2023-09-11,366,731,1827,3653,10.847732609316708,10.202437792675067,10.866506977732481,11.371628462739292,9.559147030096081,11.879329863656185,2.3201828335601036
2023-09-12,366,731,1827,3653,10.775621286520698,10.099908606456376,10.782580247093442,11.301724455713424,9.426483323618328,11.823587761634524,2.3971044380161963
2023-09-13,366,731,1827,3653,10.74265994664405,10.051461094579018,10.742791828544007,11.271813141157704,9.362700376225641,11.803653397390622,2.4409530211649813
2023-09-14,366,731,1827,3653,10.761229120757122,10.070793813420732,10.749967639362357,11.271896380459513,9.382788441927614,11.796572657497828,2.413784215570214
2023-09-15,366,731,1827,3653,10.784186758037517,10.119999999999996,10.832503570165809,11.351961690565805,9.457991922469166,11.874140927515043,2.4161490050458774
2023-09-18,366,731,1827,3653,10.76999999999999,10.129891596353268,10.840621596077904,11.342225621783552,9.491743671556208,11.846376200876652,2.354632529320444
2023-09-19,366,731,1827,3653,10.80498177440088,10.229863901605851,10.933959363027078,11.442289894192337,9.656167697256235,11.953230038985229,2.297062341728994
2023-09-20,366,731,1827,3653,10.80000000000001,10.206685658816017,10.880972036052473,11.388559897765859,9.614935944765545,11.898751270309127,2.283815325543582
2023-09-21,366,731,1827,3653,10.836214425677149,10.29604051429287,11.001114722360029,11.502457714010706,9.757030095342856,12.006341470784431,2.2493113754415752
2023-09-22,366,731,1827,3653,10.81245898996508,10.279819482671337,11.017629891970483,11.52254622469886,9.748291433992451,12.030037357618827,2.281745923626376
2023-09-25,366,731,1827,3653,10.841369414421598,10.359825258232402,11.15185727303305,11.662797921966384,9.879062441692499,12.176368998567067,2.2973065568745685
2023-09-26,366,731,1827,3653,10.923250018752118,10.529834479044053,11.312010561572873,11.828375780000178,10.136742164770984,12.347421119724821,2.2106789549538366
2023-09-27,366,731,1827,3653,11.07979989923049,10.779861204948805,11.518633011811087,11.97291062164898,10.479913987410061,12.429289062358295,1.9493750749482341
2023-09-28,366,731,1827,3653,11.165579690489169,10.799895503014056,11.428840617480574,11.883038647118038,10.43441732012813,12.339338307128456,1.9049209870003256
2023-09-29,366,731,1827,3653,11.034185215095516,10.611454522786978,11.262117986392228,11.733185204541808,10.18918170409362,12.206506468920608,2.017324764826988
2023-10-02,366,731,1827,3653,11.157682461346186,10.82993971392594,11.470000000000002,11.913454957870018,10.50226934615841,12.358918394862473,1.856649048704062
2023-10-03,366,731,1827,3653,11.255387117849324,11.029874925545213,11.700381172484796,12.143498513339669,10.804203879202845,12.58861782494578,1.7844139457429353
2023-10-04,366,731,1827,3653,11.113119549433392,10.859818091162165,11.5407688387134,12.00365102311698,10.606402474531752,12.468709193642713,1.8623067191109612
2023-10-05,366,731,1827,3653,11.110873501015828,10.859757422033645,11.591155729988234,12.053750044927636,10.608523221861589,12.518516930876133,1.909993709014545
2023-10-06,366,731,1827,3653,11.088651654986514,10.849665521125583,11.541548715136173,11.993882338579098,10.610540877798735,12.4482995340359,1.837758656237165
2023-10-09,366,731,1827,3653,10.99136923437143,10.686512519260848,11.361191018540095,11.814256155896175,10.381661363366224,12.269414191492679,1.8877528281264553
2023-10-10,366,731,1827,3653,10.919999999999996,10.576208331542269,11.241380945378454,11.718535137048125,10.232544715291137,12.19799900859153,1.9654542933003931
2023-10-11,366,731,1827,3653,11.038280927997901,10.685900633567847,11.281562258953093,11.754483373809975,10.333677790132146,12.22967494072531,1.895997150593164
2023-10-13,366,731,1827,3653,11.134904587163973,10.825759855011619,11.424377303434042,11.894648452373113,10.51663163610188,12.3671635739381,1.8505319378362195
2023-10-16,366,731,1827,3653,11.060000000000002,10.7258963266476,11.295642801012008,11.768761078043365,10.39188652199079,12.244151337932841,1.8522648159420516
2023-10-17,366,731,1827,3653,11.147840912598127,10.90987762694462,11.482701484911285,11.895126010132607,10.671773952021946,12.309303395580118,1.6375294435581722
2023-10-18,366,731,1827,3653,11.175703579321805,10.969814394499334,11.48646818879211,11.825259623260154,10.763743989003993,12.165266980387157,1.401522991383164
2023-10-19,366,731,1827,3653,11.237698688923503,11.159743860637006,11.686870462834008,11.995303600957019,11.081630312514278,12.30475811653935,1.2231278040250722
2023-10-20,366,731,1827,3653,11.12423584139357,10.969658095836365,11.563307017545533,11.915464341328974,10.814872756911376,12.268927045353252,1.454054288441876
2023-10-23,366,731,1827,3653,11.130946956017862,10.97950381152697,11.563947397030061,11.905870573007205,10.827852981349295,12.249029795379784,1.4211768140304883
2023-10-24,366,731,1827,3653,11.050340772281974,10.829456838658746,11.419084817912605,11.77602399822797,10.60840889766219,12.134303075466345,1.5258941778041546
2023-10-25,366,731,1827,3653,11.041729390509246,10.815886576113453,11.414408078746941,11.776157749046877,10.589886234426205,12.139281054778683,1.5493948203524788
2023-10-26,366,731,1827,3653,10.924661838533755,10.60189414088386,11.150011517465197,11.536281437734907,10.279185195737206,11.924106370703335,1.6449211749661288
2023-10-27,366,731,1827,3653,11.07772814516168,10.815761180826012,11.334870654139984,11.696421381724576,10.553696864609275,12.059345182066018,1.5056483174567425
2023-10-30,366,731,1827,3653,11.201367783431015,11.045772238540597,11.561626474007692,11.886831710755729,10.889969012646251,12.213163806238892,1.3231947935926414
2023-10-31,366,731,1827,3653,11.149999999999993,11.059380215538429,11.575660614223793,11.847009697137212,10.968586343189468,12.1191678394025,1.1505814962130323
2023-11-01,366,731,1827,3653,11.030000000000006,10.859437476792966,11.375869786184122,11.669409270952414,10.688670751831864,11.963883792599894,1.2752130407680298
2023-11-03,366,731,1827,3653,10.916459986217841,10.635067861517665,11.152737352932562,11.459515566899704,10.35362161865454,11.767309181198815,1.4136875625442755
2023-11-06,366,731,1827,3653,10.941303471558971,10.734843478239364,11.29423536738301,11.60960993866562,10.528203639618706,11.926051635214495,1.3978479955957894
2023-11-07,366,731,1827,3653,10.879628736331014,10.629662869468914,11.117181503067064,11.42965971753982,10.379578001818812,11.743188517321856,1.3636105155030442
