date,fwd_1y1y,fwd_5y5y,spread_5y5y_minus_1y1y,ipca_mom,ipca_12m,ipca_3m_saar,release_date_x,ibc_br_sa_level,release_date_y,available_date,focus_ipca_12m,focus_ipca_12m_chg_5d,focus_ipca_12m_chg_21d,inflation_expectations_gap,inflation_persistence_gap,spread_chg_5d,spread_chg_21d,ibc_br_sa_3m_change,spread_change_fwd_5d,spread_change_fwd_21d,spread_change_fwd_63d,inflation_expectations_gap_z,inflation_persistence_gap_z,spread_5y5y_minus_1y1y_diff1,inflation_expectations_gap_diff1,inflation_persistence_gap_diff1,spread_change_1d_bp,spread_realized_vol_bp,rebalance_flag,desired_position_raw,desired_position,signal_strength,predicted_change_bp,factor_z_current,train_beta,train_tstat,train_r2,train_alpha,train_target_std_bp,vol_scalar,position_target,position_active,turnover,gross_pnl_bp,transaction_cost_bp,net_pnl_bp,cum_gross_pnl_bp,cum_net_pnl_bp,running_peak_bp,drawdown_bp
2010-01-18,12.422355844127498,13.512133653247991,1.0897778091204948,0.37,4.312028329689976,4.323191821590977,2010-01-10,92.65582,2010-01-15,2010-01-18,4.44,0.04,0.0900000000000007,0.127971670310024,0.1168081784090233,-0.1653275986101903,,1.3608100000000007,0.0652111490725868,0.1377954361216904,-1.1681350272908482,0.5035715329830427,0.2655404300144963,0.0714236445532794,-0.0299999999999993,-0.0299999999999993,7.142364455327943,,0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-19,12.48699862264968,13.541530339652551,1.054531717002872,0.37,4.312028329689976,4.323191821590977,2010-01-10,92.65582,2010-01-15,2010-01-19,4.56,0.0599999999999996,0.2999999999999998,0.2479716703100232,0.2368081784090225,-0.1703671065004677,,1.3608100000000007,0.0751944470742209,0.1385143431026119,-1.4159748879835965,0.5686654931381835,0.3006766383558709,-0.0352460921176227,0.1199999999999992,0.1199999999999991,-3.524609211762275,,0,,,,,,,,,,,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2010-01-20,12.50317001469865,13.641398675671931,1.138228660973283,0.37,4.312028329689976,4.323191821590977,2010-01-10,92.65582,2010-01-15,2010-01-20,4.5,0.0,0.3200000000000003,0.1879716703100236,0.1768081784090229,-0.0248752749018041,,0.0,-0.0099021406960047,-0.1437793908705114,-1.6776808936217904,0.5361185130606131,0.2831085341851836,0.0836969439704109,-0.0599999999999996,-0.0599999999999995,8.369694397041094,,0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-21,12.581790198312625,13.690598754329674,1.108808556017049,0.37,4.312028329689976,4.323191821590977,2010-01-10,92.65582,2010-01-15,2010-01-21,4.32,-0.2099999999999999,-0.0699999999999994,0.0079716703100238,-0.0031918215909767,0.0646142323836187,,0.0,0.0862657301937233,-0.0527464060424929,-1.6331186918905995,0.4384775728279013,0.2304042216731214,-0.0294201049562339,-0.1799999999999998,-0.1799999999999996,-2.942010495623393,,0,,,,,,,,,,,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2010-01-22,12.602012351798164,13.669797296169284,1.0677849443711196,0.37,4.312028329689976,4.323191821590977,2010-01-10,92.65582,2010-01-15,2010-01-22,4.59,0.1200000000000001,0.29,0.2779716703100234,0.2668081784090228,0.0494307798039042,,0.0,0.0025578469250433,-0.1341655393970687,-1.619763826344343,0.5849389831769689,0.3094606904412147,-0.0410236116459294,0.2699999999999996,0.2699999999999995,-4.102361164592949,,0,,,,,,,,,,,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2010-01-26,12.532439796643802,13.687428754836883,1.1549889581930817,0.37,4.312028329689976,4.323191821590977,2010-01-10,92.65582,2010-01-15,2010-01-26,4.46,-0.0999999999999996,0.4299999999999997,0.1479716703100235,0.1368081784090229,0.0652111490725868,,0.0,-0.2781057926229522,-0.2834710593804228,-1.871330023331108,0.5144205263422327,0.2713964647380587,0.087204013821962,-0.1299999999999999,-0.1299999999999999,8.720401382196208,,0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-27,12.513376039105651,13.643102203182744,1.129726164077093,0.37,4.312028329689976,4.323191821590977,2010-01-10,92.65582,2010-01-15,2010-01-27,4.75,0.25,0.7599999999999998,0.4379716703100236,0.4268081784090229,0.0751944470742209,,0.0,-0.1953700719568446,-0.2638237010208932,-2.1027525550194603,0.6717309300504907,0.3563089682297145,-0.0252627941159886,0.2900000000000001,0.29,-2.526279411598864,,0,,,,,,,,,,,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2010-01-28,12.514560236877248,13.642886757154526,1.1283265202772783,0.37,4.312028329689976,4.323191821590977,2010-01-10,92.65582,2010-01-15,2010-01-28,4.75,0.4299999999999997,0.7599999999999998,0.4379716703100236,0.4268081784090229,-0.0099021406960047,,0.0,-0.1665081425147094,-0.3659564314106196,-2.084837779098137,0.6717309300504907,0.3563089682297145,-0.0013996437998147,0.0,0.0,-0.13996437998147204,,0,,,,,,,,,,,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2010-01-29,12.420260995098763,13.615335281309536,1.1950742862107724,0.37,4.312028329689976,4.323191821590977,2010-01-10,92.65582,2010-01-15,2010-01-29,4.6,0.0099999999999997,0.2599999999999998,0.2879716703100232,0.2768081784090226,0.0862657301937233,,0.0,-0.1955334413737511,-0.5753991897212494,-2.20786041228289,0.5903634798565639,0.3123887078029959,0.066747765933494,-0.1500000000000004,-0.1500000000000003,6.674776593349407,,0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-01,12.362449480095528,13.43279227139169,1.070342791296163,0.37,4.312028329689976,4.323191821590977,2010-01-10,92.65582,2010-01-15,2010-02-01,4.51,-0.0300000000000002,0.4799999999999995,0.1979716703100233,0.1868081784090227,0.0025578469250433,,0.0,-0.1316231010126661,-0.4881871215729241,-1.7357227940675717,0.541543009740208,0.2860365515469648,-0.1247314949146094,-0.0899999999999998,-0.0899999999999999,-12.473149491460944,,0,,,,,,,,,,,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2010-02-02,12.295000982772454,13.171884148342585,0.8768831655701295,0.37,4.312028329689976,4.323191821590977,2010-01-10,92.65582,2010-01-15,2010-02-02,4.51,0.0499999999999998,0.1600000000000001,0.1979716703100233,0.1868081784090227,-0.2781057926229522,,0.0,0.0270830064504021,-0.2489212934721809,-1.3271097824274047,0.541543009740208,0.2860365515469648,-0.1934596257260334,0.0,0.0,-19.345962572603348,,0,,,,,,,,,,,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2010-02-03,12.25734518471442,13.191701276834667,0.9343560921202484,0.37,4.312028329689976,4.323191821590977,2010-01-10,92.65582,2010-01-15,2010-02-03,4.28,-0.4699999999999997,-0.0199999999999995,-0.0320283296899761,-0.0431918215909767,-0.1953700719568446,-0.1359996204520969,0.0,-0.0037520409708076,-0.3218216188886503,-1.3569490443990266,0.4167795861095209,0.2186921522259965,0.0574729265501189,-0.2299999999999994,-0.2299999999999994,5.7472926550118935,,0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-04,12.169171584349424,13.130989962111991,0.9618183777625688,0.37,4.312028329689976,4.323191821590977,2010-01-10,92.65582,2010-01-15,2010-02-04,4.54,-0.2099999999999999,0.3600000000000003,0.2279716703100236,0.216808178409023,-0.1665081425147094,-0.1614315821322662,0.0,0.1499606635848795,-0.4692667098281422,-1.6870608634349529,0.5578164997789935,0.2948206036323086,0.0274622856423204,0.2599999999999997,0.2599999999999997,2.746228564232045,,0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-05,12.111529837565785,13.111070682402804,0.9995408448370212,0.37,4.312028329689976,4.323191821590977,2010-01-10,92.65582,2010-01-15,2010-02-05,4.25,-0.3499999999999996,-0.1399999999999996,-0.0620283296899764,-0.073191821590977,-0.1955334413737511,-0.2319853296754531,0.0,0.2263783167489209,-0.6468712668144859,-1.6983996548730396,0.4005060960707355,0.2099081001406527,0.0377224670744523,-0.29,-0.29,3.772246707445237,,0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-08,12.031450297912482,12.97016998819598,0.9387196902834968,0.37,4.312028329689976,4.323191821590977,2010-01-10,92.65582,2010-01-15,2010-02-08,4.28,-0.2299999999999995,0.0600000000000005,-0.0320283296899761,-0.0431918215909767,-0.1316231010126661,-0.3388441407875081,0.0,0.3070325384090911,-0.6517741176623754,-1.62646608306485,0.4167795861095209,0.2186921522259965,-0.0608211545535244,0.0300000000000003,0.0300000000000002,-6.082115455352444,,0,,,,,,,,,,,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2010-02-09,12.047004887381018,12.95097105940155,0.9039661720205316,0.37,4.312028329689976,4.323191821590977,2010-01-10,92.65582,2010-01-15,2010-02-09,4.75,0.2400000000000002,0.3499999999999996,0.4379716703100236,0.4268081784090229,0.0270830064504021,-0.2808888494562733,0.0,0.3049977858155639,-0.654859318383494,-1.5688779287063248,0.6717309300504907,0.3563089682297145,-0.0347535182629651,0.4699999999999997,0.4699999999999996,-3.4753518262965133,,0,,,,,,,,,,,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2010-02-10,12.079069129618691,13.009673180768132,0.9306040511494408,0.75,4.59232538033707,6.292784490187153,2010-02-10,92.65582,2010-01-15,2010-02-10,4.58,0.2999999999999998,0.08,-0.0123253803370699,-1.7127844901871532,-0.0037520409708076,-0.3245013565812443,0.0,0.2969691940927444,-0.7462967340698494,-1.5640771675503125,0.427467444443828,-0.2701674798492305,0.0266378791289091,-0.4502970506470935,-2.139592668596176,2.6637879128909137,,0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-11,12.138441367298336,13.250220408645784,1.1117790413474484,0.75,4.59232538033707,6.292784490187153,2010-02-10,92.65582,2010-01-15,2010-02-11,4.49,-0.0499999999999998,-0.0099999999999997,-0.1023253803370698,-1.802784490187153,0.1499606635848795,-0.1131197821558913,0.0,0.0812670187580355,-1.025261902724294,-1.606838647893282,0.3786469743274721,-0.2965196361052616,0.1811749901980076,-0.0899999999999999,-0.0899999999999998,18.117499019800764,,0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-12,12.06988266354816,13.295801825134102,1.2259191615859422,0.75,4.59232538033707,6.292784490187153,2010-02-10,92.65582,2010-01-15,2010-02-12,4.5,0.25,-0.0300000000000002,-0.09232538033707,-1.7927844901871532,0.2263783167489209,0.0628152257108549,0.0,-0.2314698914831705,-1.0596993932101348,-1.7030525337350166,0.384071471007067,-0.2935916187434805,0.1141401202384937,0.0099999999999998,0.0099999999999997,11.414012023849374,,0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-17,12.041009701523286,13.286761930215874,1.245752228692588,0.75,4.59232538033707,6.292784490187153,2010-02-10,94.04033,2010-02-15,2010-02-15,4.65,0.3700000000000001,0.1800000000000006,0.0576746196629303,-1.642784490187153,0.3070325384090911,0.2015579050591576,1.3845099999999917,-0.1896900787180317,-0.9379721592889928,-1.5923493310088013,0.4654389212009938,-0.2496713583167618,0.0198330671066457,0.1500000000000003,0.1500000000000003,1.9833067106645785,,0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-18,12.083090201882474,13.29205415971857,1.2089639578360956,0.75,4.59232538033707,6.292784490187153,2010-02-10,94.04033,2010-02-15,2010-02-18,4.27,-0.4800000000000004,-0.1700000000000008,-0.3223253803370705,-2.0227844901871537,0.3049977858155639,0.1906097932688801,1.3845099999999917,-0.2753445528620447,-0.9236159280378456,-1.4331175100377165,0.2593080473763795,-0.360936018064449,-0.0367882708564923,-0.3800000000000008,-0.3800000000000008,-3.678827085649239,,0,,,,,,,,,,,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2010-02-19,12.063987408977162,13.291560654219348,1.2275732452421853,0.75,4.59232538033707,6.292784490187153,2010-02-10,94.04033,2010-02-15,2010-02-19,4.29,-0.29,-0.2699999999999996,-0.30232538033707,-2.002784490187153,0.2969691940927444,0.1377954361216904,1.3845099999999917,-0.3560553464295264,-0.9704636674298984,-1.4947549954727588,0.2701570407355699,-0.3550799833408864,0.0186092874060896,0.0200000000000004,0.0200000000000004,1.8609287406089692,,0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-22,12.13494068039198,13.327986740497463,1.193046060105484,0.75,4.59232538033707,6.292784490187153,2010-02-10,94.04033,2010-02-15,2010-02-22,4.59,0.0999999999999996,0.0899999999999998,-0.0023253803370701,-1.7027844901871534,0.0812670187580355,0.1385143431026119,0.0,-0.3271435970492842,-0.9945322826563584,-1.6092348325193129,0.432891941123423,-0.2672394624874494,-0.0345271851367012,0.2999999999999999,0.2999999999999998,-3.4527185136701277,,0,,,,,,,,,,,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2010-02-23,12.1967928855778,13.191242155680571,0.9944492701027716,0.75,4.59232538033707,6.292784490187153,2010-02-10,94.04033,2010-02-15,2010-02-23,4.52,0.0199999999999995,0.1999999999999993,-0.0723253803370704,-1.7727844901871537,-0.2314698914831705,-0.1437793908705114,0.0,-0.2320791812361129,-0.9095226230413598,-1.243876903219567,0.3949204643662571,-0.2877355840199181,-0.1985967900027123,-0.0700000000000003,-0.0700000000000002,-19.859679000271235,,0,,,,,,,,,,,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2010-02-24,12.258892784597508,13.314954934572064,1.0560621499745562,0.75,4.59232538033707,6.292784490187153,2010-02-10,94.04033,2010-02-15,2010-02-24,4.64,-0.0100000000000006,0.0499999999999998,0.0476746196629296,-1.6527844901871536,-0.1896900787180317,-0.0527464060424929,0.0,-0.4363870534850331,-1.14668877213213,-1.285608032676743,0.4600144245213983,-0.2525993756785432,0.0616128798717845,0.12,0.1200000000000001,6.161287987178454,,0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
