date,factor,horizon_days,training_window,rebalance_every,alpha,beta,tstat,r2,factor_z_current,predicted_change_bp,signal_strength,desired_position_raw,desired_position,train_target_std_bp,vol_scalar
2019-12-09,inflation_expectations_gap,21,756,5,0.05208197025905249,-0.054251564358998826,-0.826730669268638,0.014662663087444017,1.1470661230666197,-1.0148161340523494,-0.02265069464416197,0.0,0.0,44.80287028697859,0.5692146827030725
2019-12-16,inflation_expectations_gap,21,756,5,0.04699205340647368,-0.04529094200193536,-0.7040225059683866,0.01034372381656068,0.2459772939625954,3.5851510051820767,0.08050716937144078,0.0,0.0,44.5320712822612,0.5699485406219281
2019-12-23,inflation_expectations_gap,21,756,5,0.04064108673249853,-0.02558778624294246,-0.4408541767125551,0.003419940258064913,0.8938039332084681,1.7770622746459026,0.04061432063325286,0.0,0.0,43.75457343464556,0.610887666318654
2020-01-03,inflation_expectations_gap,21,756,5,0.03285503990970445,-0.004904828195428348,-0.09846597265433224,0.00013090261286885507,0.02748990765262794,3.272020663556012,0.07632492666180084,0.0,0.0,42.86962079969604,0.6271592526918714
2020-01-10,inflation_expectations_gap,21,756,5,0.028345689412172095,0.012653492811474303,0.2860712412810435,0.000892574453297823,-0.5717944787996271,2.1110492085040318,0.04984368703068834,0.0,0.0,42.35339185891839,0.6276182592792242
2020-01-17,inflation_expectations_gap,21,756,5,0.024483527413226243,0.029244352496549855,0.7126726373611704,0.0048897725938116254,-0.853776881749087,-0.0484624670049217,-0.0011587982731466094,0.0,0.0,41.82131448412186,0.664529502295753
2020-01-24,inflation_expectations_gap,21,756,5,0.024625656418672905,0.034191702318867256,0.8234560839905762,0.006683463718374805,-0.42618440143342323,1.0053686231916674,0.024038391318353673,0.0,0.0,41.8234568976358,0.6562667248111145
2020-01-31,inflation_expectations_gap,21,756,5,0.026082307282438225,0.03599475335378128,0.8447233695638682,0.007398446830685912,-0.7350565163350512,-0.03758707241316439,-0.0008981928161036334,0.0,0.0,41.847442708590535,0.6611296486348038
2020-02-07,inflation_expectations_gap,21,756,5,0.02590084371178352,0.03553670342646912,0.8145338289340138,0.007204618233960014,-1.4357755378306047,-2.512188576308187,-0.0600040528618533,0.0,0.0,41.86698158692668,0.7493023609742505
2020-02-14,inflation_expectations_gap,21,756,5,0.02651831938951772,0.03296864712619489,0.7457524547548772,0.006213126516405487,-0.9639304006459138,-0.5261161843589077,-0.012578696372598298,0.0,0.0,41.825970575536786,0.6989351272092558
2020-02-21,inflation_expectations_gap,21,756,5,0.026696913284537688,0.03301065688158272,0.736117969558972,0.006229336703074018,-0.66383444133573,0.47833023154267507,0.011436537713813002,0.0,0.0,41.824741325772905,0.750816949914197
